time,row,user,id,mutator,watermark,mutation_A,mutation_B,choice
1723411923.0336678,374,Connor,3241509106,SpanMutator,semstamp_lsh,0,20,answer1
1723411949.657794,375,Connor,1433151637,WordMutator,umd,10,0,answer2
1723412004.275236,376,Connor,3356475144,WordMutator,semstamp_lsh,0,20,answer1
1723412240.732187,377,Connor,4292346386,SpanMutator,umd,0,10,tie
1723412286.406294,378,Connor,3598699537,WordMutator,semstamp_lsh,10,0,answer2
1723412299.2086434,379,Connor,3598699537,WordMutator,semstamp_lsh,1,0,answer2
1723412323.6001935,380,Connor,1799741625,SpanMutator,semstamp_lsh,0,10,skipped
1723412412.5036807,381,Connor,2296546760,WordMutator,umd,20,0,answer2
1723412474.2496853,382,Connor,514298844,SentenceMutator,semstamp_lsh,0,1,tie
1723412483.608461,383,Connor,78956673,SpanMutator,semstamp_lsh,0,1,tie
1723412488.6086876,384,Connor,4097135081,SentenceMutator,umd,0,20,answer1
1723412529.3151388,385,Connor,3096214989,SpanMutator,semstamp_lsh,0,10,tie
1723412635.919648,386,Connor,1717147012,WordMutator,semstamp_lsh,10,0,answer2
1723412644.2884102,387,Connor,3458927301,SpanMutator,semstamp_lsh,10,0,answer2
1723412884.1122782,388,Connor,3480799188,SentenceMutator,semstamp_lsh,20,0,answer1
1723413211.6736124,389,Connor,3800930942,SentenceMutator,umd,10,0,answer2
1723413217.519886,390,Connor,1717147012,WordMutator,semstamp_lsh,1,0,tie
1723413308.3066208,391,Connor,2539450819,SentenceMutator,semstamp_lsh,0,10,answer1
1723413328.4421115,392,Connor,898333785,SentenceMutator,semstamp_lsh,1,0,tie
1723413360.09992,393,Connor,3964704857,SentenceMutator,umd,0,10,answer1
1723413420.722679,394,Connor,321469753,SpanMutator,semstamp_lsh,0,10,answer1
1723413462.3796225,395,Connor,1559661876,WordMutator,umd,0,10,answer1
1723413499.5116236,396,Connor,2363080554,SpanMutator,semstamp_lsh,0,10,tie
1723413546.8123047,397,Connor,2498284128,SpanMutator,semstamp_lsh,10,0,tie
1723413598.8828485,398,Connor,3485044667,SpanMutator,semstamp_lsh,20,0,answer2
1723413605.8414545,399,Connor,3096214989,WordMutator,umd,0,1,tie
1723413612.9518385,400,Connor,408131242,WordMutator,umd,0,1,answer1
1723413673.0818398,401,Connor,3951773323,SpanMutator,umd,20,0,answer2
1723413685.4400566,402,Connor,1559661876,WordMutator,umd,0,1,answer1
1723413695.219581,403,Connor,3103610995,SpanMutator,semstamp_lsh,1,0,tie
1723413864.86746,404,Connor,1559661876,SentenceMutator,umd,0,20,answer1
1723413990.078319,371,jason,1804415178,SentenceMutator,umd,10,0,answer2
1723414088.7280824,406,jason,1433151637,SpanMutator,umd,20,0,answer2
1723414117.732964,407,jason,775297944,WordMutator,umd,0,20,answer1
1723414266.3689156,408,jason,1048677649,SpanMutator,umd,20,0,answer2
1723414297.040318,409,jason,3158391763,SpanMutator,umd,20,0,skipped
1723414297.626043,405,Connor,389133706,SentenceMutator,semstamp_lsh,0,10,answer1
1723414460.2710414,411,Connor,1784954473,SpanMutator,semstamp_lsh,20,0,tie
1723414510.261723,412,Connor,1032963578,SpanMutator,semstamp_lsh,20,0,answer2
1723414516.7460918,413,Connor,3356475144,WordMutator,semstamp_lsh,0,1,tie
1723414536.062024,414,Connor,3241509106,WordMutator,semstamp_lsh,0,20,answer1
1723414605.5076826,415,Connor,3964704857,WordMutator,umd,0,10,answer1
1723414606.8802853,410,jason,3884764694,SpanMutator,umd,20,0,tie
1723414659.9523177,417,jason,775297944,WordMutator,umd,10,0,answer2
1723414695.715099,418,jason,3356475144,SentenceMutator,semstamp_lsh,1,0,tie
1723414705.6217966,416,Connor,3458927301,SpanMutator,umd,0,10,tie
1723414722.5579565,419,jason,1555077172,SentenceMutator,umd,0,20,answer1
1723414774.0331695,421,jason,1032963578,SpanMutator,semstamp_lsh,0,1,answer1
1723414811.1778316,422,jason,3598699537,SpanMutator,semstamp_lsh,0,1,tie
1723414845.1324625,423,jason,2046128425,SentenceMutator,semstamp_lsh,0,1,answer1
1723414892.0354028,420,Connor,2740954635,SentenceMutator,semstamp_lsh,0,20,answer1
1723414898.4824247,425,Connor,3096214989,WordMutator,semstamp_lsh,0,20,answer1
1723415023.428974,426,Connor,984857340,WordMutator,semstamp_lsh,20,0,tie
1723415028.2221124,427,Connor,1433151637,WordMutator,umd,1,0,tie
1723415041.0808666,428,Connor,514298844,SpanMutator,semstamp_lsh,10,0,answer2
1723415047.6849449,429,Connor,321469753,SentenceMutator,semstamp_lsh,0,10,answer1
1723415060.998715,430,Connor,3050541087,SentenceMutator,umd,1,0,tie
1723415076.7857497,431,Connor,3458927301,WordMutator,semstamp_lsh,10,0,answer2
1723415206.4562695,432,Connor,3761119095,WordMutator,umd,10,0,tie
1723415212.0780249,433,Connor,305100096,SentenceMutator,semstamp_lsh,0,1,tie
1723415278.214984,434,Connor,3103610995,SpanMutator,umd,10,0,tie
1723415292.4512043,435,Connor,3096214989,SpanMutator,semstamp_lsh,1,0,tie
1723415299.0694172,436,Connor,3158391763,WordMutator,umd,1,0,tie
1723415335.7819831,437,Connor,808284062,WordMutator,umd,1,0,answer1
1723415354.7851417,438,Connor,4097135081,SentenceMutator,semstamp_lsh,0,1,tie
1723415374.0909238,439,Connor,3485044667,SpanMutator,semstamp_lsh,10,0,answer2
1723415439.279338,440,Connor,2740954635,WordMutator,semstamp_lsh,0,1,tie
1723415483.6177793,441,Connor,3126507428,WordMutator,umd,20,0,answer2
1723415503.4126835,442,Connor,476518832,SentenceMutator,umd,0,20,answer1
1723415517.735936,443,Connor,514298844,WordMutator,semstamp_lsh,0,20,answer1
1723415572.2366111,444,Connor,1335123275,WordMutator,umd,1,0,answer2
1723415626.533936,445,Connor,1433151637,SentenceMutator,umd,0,1,tie
1723415639.064282,446,Connor,2937827162,SentenceMutator,semstamp_lsh,0,1,tie
1723415708.6522844,447,Connor,984857340,WordMutator,semstamp_lsh,10,0,tie
1723415750.696833,448,Connor,3949048841,WordMutator,semstamp_lsh,10,0,answer2
1723415755.928049,449,Connor,1954210594,SentenceMutator,semstamp_lsh,20,0,answer2
1723415820.1242137,450,Connor,898333785,WordMutator,semstamp_lsh,0,1,tie
1723415912.8591478,451,Connor,2937827162,WordMutator,semstamp_lsh,20,0,answer2
1723415968.8782568,452,Connor,3740859354,SentenceMutator,semstamp_lsh,1,0,tie
1723415974.7664225,453,Connor,3766590058,WordMutator,umd,1,0,answer2
1723415988.196721,454,Connor,78956673,WordMutator,semstamp_lsh,1,0,tie
1723415999.020254,455,Connor,3800930942,WordMutator,umd,1,0,tie
1723416007.8490975,456,Connor,3801768644,SentenceMutator,umd,0,1,tie
1723416025.346967,457,Connor,2363080554,SpanMutator,semstamp_lsh,0,20,answer1
1723416108.403914,458,Connor,3761119095,SentenceMutator,umd,1,0,answer2
1723416141.0770526,459,Connor,2276137578,SpanMutator,umd,10,0,answer2
1723416162.230517,460,Connor,1416030202,SpanMutator,semstamp_lsh,0,1,tie
1723417284.849178,372,Fabrice,1416030202,SentenceMutator,semstamp_lsh,0,10,answer1
1723417437.93602,462,Fabrice,2740954635,WordMutator,semstamp_lsh,10,0,answer2
1723417445.77991,463,Fabrice,2276137578,SentenceMutator,umd,0,20,skipped
1723417597.0026684,464,Fabrice,1948070459,WordMutator,umd,0,20,answer1
1723417735.4785075,465,Fabrice,3350112753,WordMutator,semstamp_lsh,20,0,answer2
1723417861.087243,466,Fabrice,2971134321,SentenceMutator,semstamp_lsh,20,0,answer2
1723418113.905541,467,Fabrice,2468517263,SentenceMutator,umd,0,20,tie
1723418165.1050043,468,Fabrice,3598699537,SentenceMutator,semstamp_lsh,0,1,tie
1723418603.4900012,469,Fabrice,898333785,SentenceMutator,semstamp_lsh,10,0,tie
1723418613.236038,470,Fabrice,2298180376,WordMutator,semstamp_lsh,1,0,tie
1723418618.165159,471,Fabrice,2569765367,SpanMutator,umd,20,0,skipped
1723418628.4509122,472,Fabrice,3643961439,SentenceMutator,semstamp_lsh,0,1,tie
1723418636.5690024,473,Fabrice,3332530220,WordMutator,semstamp_lsh,0,1,answer1
1723419981.1852095,474,Fabrice,3350112753,SentenceMutator,umd,0,20,tie
1723419996.9330966,475,Fabrice,3050541087,SpanMutator,umd,0,1,tie
1723420027.1664667,476,Fabrice,2103580039,SentenceMutator,umd,1,0,tie
1723431265.024988,477,Fabrice,2467656814,SentenceMutator,semstamp_lsh,10,0,answer2
1723431270.2545092,478,Fabrice,476518832,SpanMutator,umd,20,0,skipped
1723431299.158537,479,Fabrice,3103610995,WordMutator,semstamp_lsh,1,0,answer2
1723431311.1543725,480,Fabrice,3643961439,SentenceMutator,semstamp_lsh,0,10,skipped
1723431346.5314093,481,Fabrice,701281102,SpanMutator,umd,0,1,tie
1723431400.1688535,482,Fabrice,2937827162,SpanMutator,semstamp_lsh,20,0,answer2
1723431458.4039683,483,Fabrice,3096214989,SpanMutator,umd,0,1,tie
1723434592.7289124,461,Connor,305100096,WordMutator,semstamp_lsh,0,1,answer1
1723435811.9700935,424,jason,3761119095,SentenceMutator,umd,20,0,answer2
1723435818.308745,486,jason,4292800712,SpanMutator,umd,0,1,skipped
1723435841.7071235,487,jason,1227567691,SpanMutator,umd,10,0,answer2
1723435865.880273,488,jason,1357737918,SpanMutator,semstamp_lsh,0,10,skipped
1723435920.6905987,489,jason,3126204522,SentenceMutator,semstamp_lsh,0,1,answer1
1723435968.4521923,490,jason,3050541087,WordMutator,umd,0,20,answer1
1723436039.650926,491,jason,2359368349,WordMutator,umd,1,0,tie
1723436173.9820385,492,jason,3800930942,DocumentMutator,umd,1,0,answer2
1723436232.0261648,493,jason,2046128425,SentenceMutator,semstamp_lsh,0,10,answer1
1723436263.2376025,494,jason,3943120934,WordMutator,umd,20,0,answer2
1723436296.3500488,495,jason,1335123275,SentenceMutator,umd,0,1,tie
1723436373.9795272,496,jason,3458927301,WordMutator,umd,0,20,answer1
1723436428.9281137,497,jason,4097135081,SentenceMutator,semstamp_lsh,20,0,answer1
1723436469.493353,498,jason,2651110292,WordMutator,semstamp_lsh,10,0,skipped
1723436571.345399,499,jason,3103610995,SpanMutator,semstamp_lsh,10,0,answer2
1723436606.9747343,500,jason,1954210594,WordMutator,umd,0,10,answer1
1723436635.9110408,501,jason,3332530220,SpanMutator,semstamp_lsh,0,10,answer1
1723436652.218712,502,jason,626039013,SpanMutator,semstamp_lsh,1,0,tie
1723436666.8453116,503,jason,3884764694,SentenceMutator,umd,0,10,answer1
1723436779.3933456,504,jason,1799741625,SentenceMutator,umd,20,0,tie
1723436929.1792989,505,jason,1227567691,SentenceMutator,umd,10,0,answer2
1723436953.0049376,506,jason,2363080554,WordMutator,semstamp_lsh,10,0,answer2
1723436986.3076923,507,jason,1717147012,WordMutator,semstamp_lsh,0,20,answer1
1723436996.4838524,508,jason,3356475144,SpanMutator,semstamp_lsh,0,1,tie
1723437025.8230913,509,jason,3598699537,SpanMutator,semstamp_lsh,0,10,answer1
1723437069.8761635,510,jason,3458927301,WordMutator,umd,0,1,tie
1723437133.4296763,511,jason,2651110292,SentenceMutator,semstamp_lsh,10,0,tie
1723437156.4265137,512,jason,3500727212,WordMutator,umd,0,20,answer1
1723452842.3601918,484,Fabrice,2539450819,SpanMutator,semstamp_lsh,0,20,answer1
1723476248.6022098,370,Boran,3458927301,SentenceMutator,semstamp_lsh,10,0,answer2
1723476318.6571178,516,Boran,2539450819,SpanMutator,semstamp_lsh,10,0,tie
1723476362.7259614,517,Boran,3350112753,SentenceMutator,semstamp_lsh,0,20,answer1
1723476428.338899,518,Boran,3166375684,WordMutator,semstamp_lsh,10,0,answer2
1723476513.421636,520,Boran,1954210594,SpanMutator,umd,20,0,answer2
1723476548.3949852,522,Boran,3964704857,SpanMutator,umd,0,10,answer1
1723476627.8747215,523,Boran,1366257021,WordMutator,semstamp_lsh,10,0,answer2
1723476644.1199894,525,Boran,1948070459,SentenceMutator,umd,1,0,tie
1723476665.2258875,526,Boran,3126204522,SentenceMutator,semstamp_lsh,10,0,answer2
1723482964.4366388,527,Boran,1586391092,SpanMutator,umd,0,10,tie
1723483047.6468935,529,Boran,2498284128,WordMutator,semstamp_lsh,20,0,answer2
1723483114.2377276,531,Boran,321469753,WordMutator,umd,0,10,answer1
1723483132.485883,532,Boran,3500727212,SentenceMutator,umd,0,1,tie
1723488063.6223674,533,Boran,3356475144,SentenceMutator,semstamp_lsh,0,10,tie
1723488108.6669772,537,Boran,3801768644,WordMutator,umd,10,0,answer2
1723488149.8901844,538,Boran,1804415178,SpanMutator,umd,0,1,tie
1723488496.4164,539,Boran,3096214989,WordMutator,umd,0,20,answer1
1723488522.0256016,540,Boran,305100096,WordMutator,semstamp_lsh,0,10,answer1
1723488549.4246333,541,Boran,1784954473,SpanMutator,semstamp_lsh,0,1,answer1
1723489884.2603688,513,jason,2937827162,WordMutator,semstamp_lsh,0,10,answer1
1723491795.1154833,485,Connor,748106145,WordMutator,umd,0,10,answer1
1723491894.6622636,543,jason,4267665021,SpanMutator,umd,0,10,answer1
1723491941.5506,544,Connor,3050541087,SentenceMutator,umd,20,0,answer2
1723491975.9752731,545,jason,3480799188,WordMutator,semstamp_lsh,10,0,tie
1723491981.7291684,546,Connor,1948070459,WordMutator,umd,0,10,answer1
1723491992.042583,548,Connor,1357737918,WordMutator,semstamp_lsh,0,1,answer1
1723491999.48247,547,jason,2363080554,SpanMutator,umd,0,10,answer1
1723492026.350912,549,Connor,2753526163,SpanMutator,umd,1,0,tie
1723492039.7859254,550,jason,321469753,SentenceMutator,semstamp_lsh,0,20,answer1
1723492142.4344475,551,Connor,1948070459,SentenceMutator,umd,10,0,answer2
1723493460.118146,553,Connor,3964704857,SentenceMutator,umd,0,20,answer1
1723493475.7081542,554,Connor,408131242,SentenceMutator,umd,0,10,skipped
1723493486.1248071,555,Connor,157287102,SpanMutator,umd,1,0,tie
1723493510.691048,556,Connor,355073874,SentenceMutator,semstamp_lsh,1,0,tie
1723493518.395296,557,Connor,748106145,WordMutator,umd,1,0,tie
1723493744.455706,558,Connor,693024149,SentenceMutator,umd,0,10,answer1
1723493770.122316,559,Connor,389133706,WordMutator,umd,0,10,answer1
1723493802.5815864,560,Connor,1227567691,SentenceMutator,umd,0,1,tie
1723493823.67124,561,Connor,1555077172,WordMutator,umd,0,1,tie
1723493869.5485358,562,Connor,3096214989,WordMutator,umd,0,10,answer1
1723493892.5925264,563,Connor,693024149,SpanMutator,umd,0,1,tie
1723493915.0483322,564,Connor,2467656814,WordMutator,semstamp_lsh,0,1,tie
1723494061.4196634,565,Connor,626039013,SentenceMutator,umd,20,0,tie
1723494074.9665573,566,Connor,389133706,SentenceMutator,umd,0,1,tie
1723494118.235739,567,Connor,2103580039,SpanMutator,umd,0,10,answer1
1723494132.6333652,568,Connor,1784954473,SentenceMutator,semstamp_lsh,0,1,tie
1723494154.920852,569,Connor,1357737918,SpanMutator,semstamp_lsh,20,0,answer2
1723494166.0479574,570,Connor,3458927301,WordMutator,semstamp_lsh,1,0,answer2
1723494402.1499164,514,Fabrice,1586391092,SentenceMutator,umd,0,20,answer1
1723494402.39555,571,Connor,3766590058,SpanMutator,umd,0,10,answer1
1723494417.9071383,572,Fabrice,3685312925,WordMutator,semstamp_lsh,0,20,answer1
1723494426.6290386,573,Connor,1784954473,WordMutator,semstamp_lsh,20,0,answer2
1723494444.3527892,574,Fabrice,3766590058,SentenceMutator,umd,0,1,tie
1723494471.3603308,576,Fabrice,3241509106,SentenceMutator,semstamp_lsh,20,0,tie
1723494473.5120091,575,Connor,3740859354,SpanMutator,semstamp_lsh,0,10,answer1
1723494484.0101748,578,Connor,1032963578,WordMutator,semstamp_lsh,0,1,answer1
1723494486.8529203,577,Fabrice,3126507428,SpanMutator,umd,0,1,tie
1723494502.0370202,579,Connor,2498284128,WordMutator,semstamp_lsh,0,10,answer1
1723494505.9433148,580,Fabrice,2651110292,SentenceMutator,semstamp_lsh,0,1,tie
1723494553.712742,581,Connor,808284062,SpanMutator,umd,0,10,answer1
1723494601.4449196,582,Fabrice,1555077172,SpanMutator,umd,1,0,answer2
1723494644.6457653,584,Fabrice,2296546760,SentenceMutator,umd,1,0,answer2
1723494659.677207,585,Fabrice,3458927301,SentenceMutator,umd,0,10,answer1
1723494667.861761,586,Fabrice,626039013,WordMutator,semstamp_lsh,20,0,answer2
1723502584.3648727,588,Gary,2095526493,SentenceMutator,umd,20,0,answer1
1723502661.1675997,589,Gary,1799741625,SpanMutator,umd,0,10,answer1
1723502719.3671184,590,Gary,626039013,SentenceMutator,umd,10,0,answer2
1723502806.199431,591,Gary,3500727212,SentenceMutator,umd,10,0,tie
1723502836.9605036,592,Gary,2740954635,SpanMutator,semstamp_lsh,0,20,tie
1723503098.0252693,593,Gary,626039013,SentenceMutator,umd,0,1,tie
1723503164.2694416,594,Gary,1954210594,WordMutator,semstamp_lsh,0,1,tie
1723503271.635792,595,Gary,2498284128,SentenceMutator,semstamp_lsh,10,0,answer2
1723503324.1590369,596,Gary,2046128425,WordMutator,semstamp_lsh,20,0,answer2
1723503874.543572,552,jason,2539450819,SentenceMutator,semstamp_lsh,0,20,tie
1723503885.0580225,598,jason,2498284128,SentenceMutator,semstamp_lsh,1,0,tie
1723503989.9804473,599,jason,2276137578,SentenceMutator,umd,10,0,tie
1723504028.345791,600,jason,3951773323,WordMutator,umd,1,0,answer2
1723504040.5681534,601,jason,3350112753,WordMutator,semstamp_lsh,1,0,tie
1723504115.1117756,602,jason,898333785,SentenceMutator,semstamp_lsh,20,0,tie
1723504123.6246026,603,jason,2549952481,WordMutator,semstamp_lsh,10,0,answer2
1723504194.9478352,604,jason,2937827162,SpanMutator,semstamp_lsh,1,0,tie
1723504240.9822426,605,jason,3884764694,SpanMutator,umd,0,10,answer1
1723504258.1698148,606,jason,3801768644,SpanMutator,umd,1,0,tie
1723504370.671734,607,jason,898333785,WordMutator,semstamp_lsh,0,20,answer1
1723504376.8427956,608,jason,4292800712,WordMutator,umd,0,20,skipped
1723504384.006066,609,jason,2046128425,WordMutator,semstamp_lsh,10,0,answer2
1723504395.179668,610,jason,3943120934,SpanMutator,umd,1,0,tie
1723504415.1526515,611,jason,321469753,SentenceMutator,umd,1,0,tie
1723504435.930469,612,jason,1048677649,WordMutator,umd,0,20,answer1
1723504464.7231889,613,jason,2686573247,SentenceMutator,umd,1,0,tie
1723504562.0859532,614,jason,3949048841,SentenceMutator,semstamp_lsh,10,0,tie
1723504591.1727574,615,jason,2753526163,WordMutator,umd,0,20,answer1
1723504621.656375,616,jason,3598699537,SentenceMutator,umd,1,0,answer2
1723504638.2308798,617,jason,2498284128,WordMutator,semstamp_lsh,0,1,tie
1723504683.132069,618,jason,3158391763,SpanMutator,umd,10,0,answer2
1723504696.558108,619,jason,2363080554,WordMutator,umd,0,1,answer1
1723504711.1020212,620,jason,2753526163,SpanMutator,umd,20,0,answer2
1723504806.2836034,621,jason,1227567691,SentenceMutator,umd,0,20,tie
1723504827.418664,622,jason,1335123275,SpanMutator,umd,1,0,tie
1723504951.130055,623,jason,2740954635,SentenceMutator,semstamp_lsh,0,10,tie
1723504966.0502725,624,jason,1804415178,SentenceMutator,umd,0,1,answer1
1723504983.2456076,625,jason,2651110292,WordMutator,semstamp_lsh,1,0,tie
1723504993.8960102,587,Fabrice,2296546760,SentenceMutator,umd,20,0,tie
1723505009.283647,627,Fabrice,3800930942,SpanMutator,umd,20,0,answer2
1723505032.039684,628,Fabrice,1948070459,SpanMutator,umd,0,20,answer1
1723505050.3014786,629,Fabrice,2046128425,WordMutator,semstamp_lsh,0,1,answer2
1723505054.3401434,626,jason,3096214989,SentenceMutator,umd,0,20,answer1
1723505119.7100043,631,jason,2359368349,SentenceMutator,umd,10,0,skipped
1723505140.6771903,632,jason,3485044667,SpanMutator,semstamp_lsh,0,1,tie
1723505192.934027,633,jason,3480799188,SpanMutator,semstamp_lsh,10,0,tie
1723505210.200029,634,jason,3500727212,WordMutator,umd,0,1,answer1
1723505220.4222145,635,jason,3332530220,WordMutator,semstamp_lsh,20,0,answer2
1723505940.0289018,630,Fabrice,3951773323,SentenceMutator,umd,10,0,answer2
1723506947.6762552,637,Fabrice,1032963578,SentenceMutator,semstamp_lsh,0,20,answer1
1723506956.988525,583,Connor,4267665021,SentenceMutator,umd,10,0,tie
1723507001.2172017,638,Fabrice,3126507428,SentenceMutator,umd,20,0,tie
1723507038.0997372,640,Fabrice,2296546760,SpanMutator,umd,0,1,tie
1723507048.5530353,641,Fabrice,2971134321,SpanMutator,semstamp_lsh,1,0,skipped
1723507060.901924,642,Fabrice,514298844,WordMutator,semstamp_lsh,0,1,tie
1723507078.765984,643,Fabrice,2937827162,WordMutator,semstamp_lsh,1,0,tie
1723507097.206098,644,Fabrice,2296546760,SentenceMutator,umd,0,10,answer1
1723507151.809209,645,Fabrice,3096214989,SentenceMutator,umd,0,1,answer1
1723507166.814092,646,Fabrice,3166375684,WordMutator,semstamp_lsh,0,20,answer1
1723507180.1864269,647,Fabrice,1559661876,SentenceMutator,umd,0,1,tie
1723507209.4752576,648,Fabrice,2359368349,WordMutator,umd,0,20,answer1
1723507232.716462,649,Fabrice,3096214989,SentenceMutator,umd,10,0,tie
1723507247.1069858,650,Fabrice,2740954635,WordMutator,semstamp_lsh,20,0,answer2
1723507279.5560932,651,Fabrice,4267665021,WordMutator,umd,10,0,answer2
1723507306.0877228,652,Fabrice,2549952481,SpanMutator,semstamp_lsh,1,0,tie
1723507329.4129083,653,Fabrice,3884764694,WordMutator,umd,0,20,answer2
1723507348.1027389,654,Fabrice,3761119095,WordMutator,umd,1,0,tie
1723507360.8807604,655,Fabrice,3096214989,WordMutator,semstamp_lsh,0,10,answer2
1723507383.7379851,656,Fabrice,3740859354,SpanMutator,semstamp_lsh,20,0,tie
1723507418.2590716,657,Fabrice,321469753,WordMutator,umd,20,0,answer2
1723507441.6578505,658,Fabrice,898333785,SpanMutator,semstamp_lsh,0,1,tie
1723507453.5142455,659,Fabrice,2359368349,SentenceMutator,umd,1,0,tie
1723507464.6650865,660,Fabrice,3598699537,WordMutator,umd,1,0,tie
1723518817.0072958,597,Gary,1366257021,SentenceMutator,semstamp_lsh,0,20,answer1
1723518890.256145,662,Gary,2549952481,SpanMutator,semstamp_lsh,20,0,answer2
1723518911.1483693,663,Gary,693024149,SentenceMutator,umd,0,1,tie
1723518952.9229052,664,Gary,3166375684,SentenceMutator,semstamp_lsh,0,10,tie
1723519125.3178508,665,Gary,2103580039,SentenceMutator,umd,0,10,tie
1723519168.8627195,666,Gary,157287102,WordMutator,umd,20,0,answer2
1723519187.4408686,667,Gary,748106145,SentenceMutator,umd,20,0,tie
1723519283.3763711,668,Gary,157287102,SentenceMutator,umd,1,0,tie
1723519436.89048,669,Gary,54523115,SentenceMutator,umd,10,0,skipped
1723519461.4164996,670,Gary,775297944,SentenceMutator,umd,0,1,answer1
1723519470.371318,671,Gary,1799741625,SentenceMutator,semstamp_lsh,0,1,tie
1723519569.487133,672,Gary,2359368349,SentenceMutator,umd,20,0,tie
1723519646.5259335,639,Connor,2467656814,SpanMutator,semstamp_lsh,0,20,answer1
1723519692.6801677,673,Gary,2937827162,SentenceMutator,semstamp_lsh,0,10,tie
1723519711.2698286,675,Gary,3103610995,SentenceMutator,semstamp_lsh,1,0,tie
1723519754.8453934,676,Gary,2480759274,SpanMutator,umd,0,10,tie
1723519981.1495495,677,Gary,626039013,WordMutator,umd,0,20,tie
1723520010.7004197,678,Gary,3740859354,SentenceMutator,semstamp_lsh,0,10,answer1
1723520110.5423784,679,Gary,3166375684,SpanMutator,semstamp_lsh,20,0,tie
1723520126.304984,680,Gary,3126204522,SpanMutator,semstamp_lsh,1,0,tie
1723520200.286742,681,Gary,3951773323,WordMutator,umd,10,0,answer2
1723520215.1704147,682,Gary,1416030202,WordMutator,semstamp_lsh,0,1,tie
1723520238.9161296,683,Gary,3685312925,SentenceMutator,semstamp_lsh,1,0,answer2
1723520344.8518994,684,Gary,701281102,SentenceMutator,umd,0,20,tie
1723520385.7745402,685,Gary,808284062,SentenceMutator,umd,20,0,skipped
1723520401.4766028,686,Gary,808284062,SpanMutator,umd,0,1,tie
1723520415.8859208,687,Gary,2740954635,SentenceMutator,semstamp_lsh,1,0,tie
1723520433.445733,688,Gary,389133706,SentenceMutator,umd,0,20,skipped
1723520458.7821646,689,Gary,1416030202,WordMutator,semstamp_lsh,0,10,tie
1723520484.4034474,690,Gary,1586391092,SentenceMutator,umd,10,0,tie
1723520496.7147317,691,Gary,4097135081,SentenceMutator,umd,10,0,answer2
1723520505.052949,692,Gary,2569765367,SpanMutator,umd,10,0,skipped
1723520510.549031,693,Gary,2539450819,SentenceMutator,semstamp_lsh,1,0,tie
1723520556.5725095,694,Gary,3951773323,SpanMutator,umd,10,0,tie
1723520587.446272,695,Gary,1799741625,SentenceMutator,umd,10,0,tie
1723520619.906122,696,Gary,2468517263,SpanMutator,umd,0,1,tie
1723520629.5997353,697,Gary,1559661876,WordMutator,umd,20,0,skipped
1723520653.853265,698,Gary,389133706,SentenceMutator,semstamp_lsh,1,0,tie
1723520679.006339,699,Gary,2498284128,SentenceMutator,semstamp_lsh,20,0,skipped
1723520709.2020614,700,Gary,355073874,WordMutator,semstamp_lsh,0,20,answer1
1723520723.4901378,701,Gary,54523115,SpanMutator,umd,0,1,tie
1723524205.2665255,674,Connor,3949048841,SpanMutator,semstamp_lsh,10,0,tie
1723524242.014516,703,Connor,3685312925,WordMutator,semstamp_lsh,0,10,answer1
1723524249.5424533,636,jason,1416030202,SentenceMutator,semstamp_lsh,1,0,tie
1723534000.7031703,542,Boran,2363080554,WordMutator,umd,20,0,answer2
1723534020.7879906,706,Boran,2095526493,SpanMutator,umd,0,1,tie
1723537647.9151025,707,Boran,2467656814,SpanMutator,semstamp_lsh,0,10,answer1
1723537673.1289923,708,Boran,1048677649,SpanMutator,umd,1,0,tie
1723537684.776699,709,Boran,748106145,SentenceMutator,umd,0,1,tie
1723537697.8957736,710,Boran,3458927301,SentenceMutator,semstamp_lsh,1,0,answer2
1723537710.7010274,711,Boran,1032963578,SentenceMutator,semstamp_lsh,1,0,tie
1723537908.3467877,712,Boran,2480759274,SentenceMutator,umd,1,0,tie
1723538004.306121,713,Boran,1784954473,SentenceMutator,semstamp_lsh,0,10,tie
1723538019.6802096,714,Boran,2363080554,SentenceMutator,semstamp_lsh,0,1,tie
1723538029.375962,715,Boran,4292800712,SentenceMutator,umd,1,0,skipped
1723538143.240478,716,Boran,2686573247,SentenceMutator,umd,0,20,answer1
1723538158.5048847,717,Boran,1559661876,SpanMutator,umd,0,1,tie
1723538279.5957687,718,Boran,2363080554,SentenceMutator,umd,0,20,tie
1723538296.808655,719,Boran,2740954635,SpanMutator,semstamp_lsh,1,0,answer2
1723538355.6447532,720,Boran,321469753,WordMutator,semstamp_lsh,0,10,answer1
1723538385.6357253,721,Boran,1804415178,WordMutator,umd,10,0,answer2
1723538421.8666005,722,Boran,2549952481,SentenceMutator,semstamp_lsh,0,20,answer1
1723538439.5186503,723,Boran,2686573247,WordMutator,umd,0,1,answer1
1723538459.4444406,724,Boran,3685312925,SpanMutator,semstamp_lsh,0,10,skipped
1723538485.0047796,725,Boran,389133706,WordMutator,semstamp_lsh,0,20,answer1
1723538603.417844,726,Boran,78956673,SpanMutator,semstamp_lsh,20,0,answer2
1723538633.293144,727,Boran,2363080554,WordMutator,semstamp_lsh,20,0,answer2
1723538661.528589,728,Boran,2468517263,SentenceMutator,umd,0,1,tie
1723538815.52758,729,Boran,2363080554,SentenceMutator,semstamp_lsh,20,0,tie
1723538827.8758504,730,Boran,1954210594,SentenceMutator,semstamp_lsh,0,1,answer1
